ClassName,ClassSource,Level,ProficiencyBonus,SpellSlots,ClassSpecific
Ranger,PHB,14,5,"[4, 3, 3, 1, 0]","{""{@filter Spells Known|spells|class=ranger}"": 8}"
Ranger,PHB,15,5,"[4, 3, 3, 2, 0]","{""{@filter Spells Known|spells|class=ranger}"": 9}"
Ranger,PHB,16,5,"[4, 3, 3, 2, 0]","{""{@filter Spells Known|spells|class=ranger}"": 9}"
Ranger,PHB,17,6,"[4, 3, 3, 3, 1]","{""{@filter Spells Known|spells|class=ranger}"": 10}"
Ranger,PHB,18,6,"[4, 3, 3, 3, 1]","{""{@filter Spells Known|spells|class=ranger}"": 10}"
Ranger,PHB,19,6,"[4, 3, 3, 3, 2]","{""{@filter Spells Known|spells|class=ranger}"": 11}"
Ranger,PHB,20,6,"[4, 3, 3, 3, 2]","{""{@filter Spells Known|spells|class=ranger}"": 11}"
Warlock,PHB,1,2,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 2, ""{@filter Spells Known|spells|class=Warlock}"": 2, ""Spell Slots"": 1, ""Slot Level"": ""{@filter 1st|spells|level=1|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 0}"
Warlock,PHB,2,2,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 2, ""{@filter Spells Known|spells|class=Warlock}"": 3, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 1st|spells|level=1|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 2}"
Warlock,PHB,3,2,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 2, ""{@filter Spells Known|spells|class=Warlock}"": 4, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 2nd|spells|level=2|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 2}"
Warlock,PHB,4,2,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 3, ""{@filter Spells Known|spells|class=Warlock}"": 5, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 2nd|spells|level=2|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 2}"
Warlock,PHB,5,3,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 3, ""{@filter Spells Known|spells|class=Warlock}"": 6, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 3rd|spells|level=3|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 3}"
Warlock,PHB,6,3,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 3, ""{@filter Spells Known|spells|class=Warlock}"": 7, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 3rd|spells|level=3|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 3}"
Warlock,PHB,7,3,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 3, ""{@filter Spells Known|spells|class=Warlock}"": 8, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 4th|spells|level=4|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 4}"
Warlock,PHB,8,3,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 3, ""{@filter Spells Known|spells|class=Warlock}"": 9, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 4th|spells|level=4|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 4}"
Warlock,PHB,9,4,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 3, ""{@filter Spells Known|spells|class=Warlock}"": 10, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 5}"
Warlock,PHB,10,4,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 10, ""Spell Slots"": 2, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 5}"
Warlock,PHB,11,4,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 11, ""Spell Slots"": 3, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 5}"
Warlock,PHB,12,4,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 11, ""Spell Slots"": 3, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 6}"
Warlock,PHB,13,5,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 12, ""Spell Slots"": 3, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 6}"
Warlock,PHB,14,5,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 12, ""Spell Slots"": 3, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 6}"
Warlock,PHB,15,5,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 13, ""Spell Slots"": 3, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 7}"
Warlock,PHB,16,5,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 13, ""Spell Slots"": 3, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 7}"
Warlock,PHB,17,6,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 14, ""Spell Slots"": 4, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 7}"
Warlock,PHB,18,6,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 14, ""Spell Slots"": 4, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 8}"
Warlock,PHB,19,6,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 15, ""Spell Slots"": 4, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 8}"
Warlock,PHB,20,6,[],"{""{@filter Cantrips Known|spells|level=0|class=Warlock}"": 4, ""{@filter Spells Known|spells|class=Warlock}"": 15, ""Spell Slots"": 4, ""Slot Level"": ""{@filter 5th|spells|level=5|class=Warlock}"", ""{@filter Invocations Known|optionalfeatures|feature type=ei}"": 8}"
Paladin,PHB,1,2,"[0, 0, 0, 0, 0]",{}
Paladin,PHB,2,2,"[2, 0, 0, 0, 0]",{}
Paladin,PHB,3,2,"[3, 0, 0, 0, 0]",{}
Paladin,PHB,4,2,"[3, 0, 0, 0, 0]",{}
Paladin,PHB,5,3,"[4, 2, 0, 0, 0]",{}
Paladin,PHB,6,3,"[4, 2, 0, 0, 0]",{}
Paladin,PHB,7,3,"[4, 3, 0, 0, 0]",{}
Paladin,PHB,8,3,"[4, 3, 0, 0, 0]",{}
Paladin,PHB,9,4,"[4, 3, 2, 0, 0]",{}
Paladin,PHB,10,4,"[4, 3, 2, 0, 0]",{}
Paladin,PHB,11,4,"[4, 3, 3, 0, 0]",{}
Paladin,PHB,12,4,"[4, 3, 3, 0, 0]",{}
Paladin,PHB,13,5,"[4, 3, 3, 1, 0]",{}
Paladin,PHB,14,5,"[4, 3, 3, 1, 0]",{}
Paladin,PHB,15,5,"[4, 3, 3, 2, 0]",{}
Paladin,PHB,16,5,"[4, 3, 3, 2, 0]",{}
Paladin,PHB,17,6,"[4, 3, 3, 3, 1]",{}
Paladin,PHB,18,6,"[4, 3, 3, 3, 1]",{}
Paladin,PHB,19,6,"[4, 3, 3, 3, 2]",{}
Paladin,PHB,20,6,"[4, 3, 3, 3, 2]",{}
Druid,PHB,1,2,"[2, 0, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 2}"
Druid,PHB,2,2,"[3, 0, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 2}"
Druid,PHB,3,2,"[4, 2, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 2}"
Druid,PHB,4,2,"[4, 3, 0, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 3}"
Druid,PHB,5,3,"[4, 3, 2, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 3}"
Druid,PHB,6,3,"[4, 3, 3, 0, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 3}"
Druid,PHB,7,3,"[4, 3, 3, 1, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 3}"
Druid,PHB,8,3,"[4, 3, 3, 2, 0, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 3}"
Druid,PHB,9,4,"[4, 3, 3, 3, 1, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 3}"
Druid,PHB,10,4,"[4, 3, 3, 3, 2, 0, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,11,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,12,4,"[4, 3, 3, 3, 2, 1, 0, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,13,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,14,5,"[4, 3, 3, 3, 2, 1, 1, 0, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,15,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,16,5,"[4, 3, 3, 3, 2, 1, 1, 1, 0]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,17,6,"[4, 3, 3, 3, 2, 1, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,18,6,"[4, 3, 3, 3, 3, 1, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,19,6,"[4, 3, 3, 3, 3, 2, 1, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
Druid,PHB,20,6,"[4, 3, 3, 3, 3, 2, 2, 1, 1]","{""{@filter Cantrips Known|spells|level=0|class=Druid}"": 4}"
